|Job Applicants:|Posted:|UG :|experience|job_desc|key_skills|position|salary|Openings:|PG :|Doctorate :
79|229|30+ days ago|Any Graduate|1 - 2 years|"Job description
We are looking for a Java Developer with experience in building high-performing, scalable, enterprise-grade applications. You will be part of a talented software team that works on mission-critical applications.Thus, a commitment to collaborative problem solving, sophisticated design, and product quality is essential.
Responsibilities:
Design and develop high-volume, low-latency applications for mission-critical systems, delivering high-availability and performance.
Experience in load balance, threads, collections, concurrency) handling.
Contribute in all phases of the development lifecycle.
Write well designed, testable, efficient code.
Ensure designs are in compliance with specifications.
Prepare and produce releases of software components.
Build and deploy on to AWS
Support continuous improvement by investigating alternatives and technologies and presenting these for architectural review.
Below listed skillset experience mandatory
Requirements:
Minimum 3 years of relevant experience.
Skills : Java, Spring Framework, Spring Rest, Spring MVC, JPA, Amazon Web Services, Spring Boot, MySQL, Restful Services, Micro Services, Hibernate, MySQL
Send us your resume at careers@workruit.com and we ll get in touch with you.
RoleSoftware Developer
Industry TypeInternet
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Product qualityspring bootHibernateWeb servicesArchitectureSpring frameworkJava J2Ee DeveloperMySQLJPAContinuous improvement"|['Product quality', 'spring boot', 'Hibernate', 'Web services', 'Architecture', 'Spring framework', 'MySQL', 'JPA', 'Continuous improvement']|Java Developer|Not Disclosed|1|Post Graduation Not Required|
80|Less than 10|30+ days ago|Any Graduate|3 - 8 years|"Job description
Understanding of Project management, Finance business processes and OPEX methodologies
Leadership skills to initiate a project/programme, implement End to End and realize benefits
Work with management to identify and prioritize business needs
Table proposals for value add / benefit business case basis Finance process understanding
Review status and ensure adherence to timelines as agreed with stakeholders
Ability to understand requirements clearly, update all required documentation, find efficient automation solution, meeting tight deadlines, and delivering quality automations in short timelines
Identify and enlist new process Initiatives to continuously built Pipeline
Ability to drive Multiple projects/programme simultaneously
Design Transformation implementations adopting suitable PMO strategy.
Should be able to review results and showcase progress /different milestones
Spearhead and lead the team through complete automation life cycle, from requirement gathering, aligning solution, analysing alternatives and finalizing apt tool/technique, develop automation, Test (regression testing, IST, UAT) through hyper care till Go live.
Develop new avenues for Data & Analytics and guide/ drive team to deliver as per plan
Develop and implement other strategies that lead to process improvements and efficiency (OPEX methodologies)
Requirements:
Proven working experience as Transformation team lead or Transformation programme manager
Outstanding stakeholder management and Customer centric mindset
Technical expertise regarding various means of project management / Agile/ Waterfall etc
Exposure or Hands on of Operational Process Excellence
Required 7-9 years of in-depth relevant experience in managing Transformation initiatives, Automation, Process Excellence with experience in B2B multi-function F&A process
Strong knowledge of and experience in Project management, Agile, RPA tools(UI Path/AA/Blueprism), Desktop automation application, VBS, Macros, databases (SQL, Access etc), programming (XML, Javascript, or ETL frameworks), Python and OPEX techniques
Knowledge of Finance processes and experience in Automation life cycle
Strong project execution skills with the ability to lead teams through whole automation delivery process. Requirement gathering, analyze, design and derive at solution with significant amounts of information, attention to detail and accuracy
Educational Qualification - BE, B Tech, Computer Science, MBA Finance
Technical certifications - Basic Finance and Accounting, Project management, Agile certified, PMP, OPEX certified
Managed stakeholders across the globe, drive projects, fulfil requirements
Have a holistic view of all projects
Shift Time : 2.00 PM to 11.00 PM IST
#LI-SM1
RoleProject Manager-IT/Software
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProject Management
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Computer scienceAutomationPMPProject managementXMLAgileJavascriptMacrosSQLPython"|['Computer science', 'Automation', 'PMP', 'Project management', 'XML', 'Agile', 'Javascript', 'Macros', 'SQL', 'Python']|Subject Matter Expert - Transformation|Not Disclosed|1|Post Graduation Not Required|
81|165|30+ days ago|Any Graduate|3 - 7 years|"Job description
We are Application Software Development, Mobile App Development, ERP Systems, e-Commerce, Security & Image Processing company.

We would like to meet you if you possess the following:
Experience building container based micros services.
Strong Java experience-Core Java, Spring boot, Hibernate, Camel.
Cloud integration experience is must.
End to end micro service include security, concurrency, statelessness, Pagination & sorting.
Worked on messaging platforms like Active MQ,IBM MQ , Solace etc. & JSM.
Experience with cloud technology like GCP.
Ability to build CI / CD pipelines plus other DevOps related concepts.
Knowledge of cloud services such as VPC, API GW, EC2, GKE
Experience with SQL / NoSQL Database
Experience with Jenkins or CI Server
Experience with test-driven development & testing frameworks/libraries i.e. Junit/ Apickli etc.
Understanding of data structure, design patterns, Algorithm & experience with applying them to design pragmatic solutions.
RoleSoftware Developer
Industry TypeFilm / Music / Entertainment
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
spring bootHibernateCore JavaERPNoSQLImage processingdevelopment testingGCPtest driven developmentSQL"|['spring boot', 'Hibernate', 'Core Java', 'ERP', 'NoSQL', 'Image processing', 'development testing', 'GCP', 'test driven development', 'SQL']|Java Developer Spring Boot & Microservices|Not Disclosed|1|Post Graduation Not Required|
82|23|2 days ago|B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial|4 - 8 years|"Job description
We are looking for a Python Developer to build functional and efficient server-side applications.Senior Python Developer responsibilities include participating in all phases of the software development lifecycle and coaching junior developers.
If you re a seasoned developer with a love for back-end technologies, we d like to meet you.
Your ultimate goal is to create high-quality products that meet customer needs.
Roles Responsibilities
Help design and implement functional requirements Build efficient back-end features in Python Integrate front-end components into applications
Manage testing and bug fixes Prepare technical documentation
Collaborate with UX/UI designers to implement design into the code Coach junior team members Implement software enhancements and suggest improvementsEligibility Solid experience as Python Developer
Experience with Python frameworks (e.g. Django, Flask, Bottle)
Familiarity with Amazon Web Services (AWS) and REST API
Understanding of databases and SQL Knowledge of JavaScript , the AngularJS framework or any experience on Data modelling would be a plus
Attention to detail Leadership skills BSc in Computer Science, Engineering or relevant field
Roles Responsibilities
Help design and implement functional requirements
Build efficient back-end features in Python Integrate front-end components into applications
Manage testing and bug fixes
Prepare technical documentation Collaborate with UX/UI designers to implement design into the code
Coach junior team members
Implement software enhancements and suggest improvements
B.Tech, B.E, MTech, MCA
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Chemistry, B.Tech/B.E. in Production/Industrial
PG :MCA in Computers, M.Tech in Electronics/Telecommunication
Key Skills
Computer scienceFront endWeb servicesData modelingDjangoJavascriptSoftware development life cycleSQLPythonTechnical documentation"|['Computer science', 'Front end', 'Web services', 'Data modeling', 'Django', 'Javascript', 'Software development life cycle', 'SQL', 'Python', 'Technical documentation']|Python Developer|Not Disclosed|1|MCA in Computers, M.Tech in Electronics/Telecommunication|
83|59|2 days ago|B.Tech/B.E. in Production/Industrial|3 - 8 years|"Job description
Roles Responsibilities Strong experience in Core Java/J2EE, Data Structure/Algorithm, Design Pattern, Java Framework, Spring, Hibernate, Spring boot, Microservices, Collection, concurrency- basic knowledge of Kafka, understanding of docker
Should be a team player with a good attitude to learn, share feedback and take feedback- Experience on MySQL / Dropwizard, JUnit for writing unit test cases
Working experience with Agile/Scrum process- Work within a team, collaborate and add value through participation in peer code reviews, provide comments and suggestions, work with cross-functional teams to achieve goals.
Performs troubleshooting through analysis of code and data, identifying system issues and concerns, and assisting with the resolution of issues
Knowledge of professional software engineering practices. Understanding of full software development life cycle, including coding standards, code reviews
Strong technical Design and Development skills
Ability to work effectively under pressure in a dynamic environment- Agility to switch across multiple teams/ products/ applications and perform
Experience in translating requirements into technical design specifications and documentation, as well as executing development projects from conception to delivery
Excellent verbal and written communication skills
Should be a team player with a good attitude to learn, share feedback and take feedback- Experience on MySQL / Dropwizard, JUnit for writing unit test cases
Working experience with Agile/Scrum process- Work within a team, collaborate and add value through participation in peer code reviews, provide comments and suggestions, work with cross-functional teams to achieve goals.
Performs troubleshooting through analysis of code and data, identifying system issues and concerns, and assisting with the resolution of issues
Knowledge of professional software engineering practices.
Understanding of full software development life cycle, including coding standards, code reviews
Strong technical Design and Development skills BE, B.Tech, M.Tech, MCA
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :M.Tech in Electronics/Telecommunication, MCA in Computers
Key Skills
Project developmentspring bootHibernateCore JavaCodingTechnical designMySQLSoftware development life cycleTest casesTroubleshooting"|['Project development', 'spring boot', 'Hibernate', 'Core Java', 'Coding', 'Technical design', 'MySQL', 'Software development life cycle', 'Test cases', 'Troubleshooting']|Java Developer|Not Disclosed|1|M.Tech in Electronics/Telecommunication, MCA in Computers|
84|Less than 10|2 days ago|Any Graduate|3 - 6 years|"Job description
1.IOS Development - using any Swift Framework
2. Exposure to MXV Architecture
3. SDK Integration
4. Test Strategy adopted - Unit UI Test Cases - approach of writing test cases
5. Automation done in app development, continuous integration deployment
6. Knowledge of GIT Usage
7. IXGuard integration - Security Aspect Understanding
8. Screen Design experience for iPhone iPads using AutoLayout - Preferred design approach XIB / Code - Writing re-usable / custom design components.
9. Participate in load testing conducted on the final product and fix problems encountered.
10. Change code to fix reported customer problems after trouble shooting, get the fix reviewed and complete selective regression testing.
11. Participate in the development, release, support enhancement activity through multiple release cycles and multiple products
12. Proactively seek feedback/reviews on self-development, learning, developed code. Responsible for completing the assigned task in all aspects by proactively seeking reviews, updating status to supervisors.
13. Ensure the task assigned is understood in all respects and communicate effectively and raise necessary alarms to reporting leads if anything is not understood or no progress is possible.
Job Purpose
1. Write, test, debug integrate code; install, test support code delivered to customers ; help internal validation and technical writing teams.
2. Optimism Ability to Work with ambiguity Attention to Detail Teamwork Strive for Excellence Effective Communication
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
AutomationGITLoad testingTest strategyTechnical writingRegression testingTest casesSDKios development"|['Automation', 'GIT', 'Load testing', 'Test strategy', 'Technical writing', 'Regression testing', 'Test cases', 'SDK', 'ios development']|IOS Developer|Not Disclosed|1|Post Graduation Not Required|
85|Less than 10|2 days ago|Any Graduate|8 - 12 years|"Job description
Must Have:Proven skills in designing and developing simple to complex products- Experience in designing large-scale products will be a huge advantage
Proven track record building and managing high-performing design teams- Experience working with cross-functional teams and stakeholder management.
Belief system Design thinking inspires new ways to measure the success of products- 7 years of design experience with at least 2 years in leading teams
Excellent verbal and written communication skills with the ability to communicate design and articulate decisions clearly and concisely to a variety of audiences- Past experience with design studios, startups and fast-paced environments is an added advantage- A BDes or an MDes in design is ideal, however, for the right candidate, this is not a constraint.
Responsibilities:Display leadership, provide direction, and mentor a UX team- Lead creative and holistic thinking across diverse products, platforms, and devices.
Deliver a UX strategy in accordance with a Product Vision, in a planned, evolutionary and iterative fashion.- Build strong relationships with leaders inside and outside their core product and technology teams to efficiently implement user experiences that are cohesive, inclusive, and well-informed.
Be responsible for and effectively advocate for users in a fast-paced startup environment,conveying design leadership that builds a shared understanding of the sweet spot that is an intersection between design, business, and engineering.
Conduct user research to guide product decisions and evaluate design usability and effectiveness.
Operate as a hands-on practitioner or coach to prepare and facilitate UX project and research plans, run workshops, create personas, journey maps, concept sketches, wireframes, etc.
Well-versed in using design tools, such as Figma, Sketch and Adobe Suite etc.
Experienced UX assessment tool e.g. eye-tracker tools,As UX SME and Design Thinking you will be owning key projects or products as UX lead and/or design thinking coach/facilitator.
M. Des or D. Des from Design schools with 5 years of experience (Preferred)
Any Master or Graduate with design qualifications from reputed design institutes and 7 years of experience.
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Any Postgraduate
Key Skills
User researchArchitectTool designManager TechnologySystem designAdvocateManagementAdobeStakeholder managementux lead"|['User research', 'Architect', 'Tool design', 'System design', 'Advocate', 'Management', 'Adobe', 'Stakeholder management']|UX Architect|Not Disclosed|1|Any Postgraduate|
86|84|2 days ago|B.Tech/B.E. in Production/Industrial|8 - 10 years|"Job description
Job Role: 8-10 years experience in a large complex banking organization or major consulting organization Several years of 6 years of hands on experience in Agile Scrum Significant
Experience as Technical Business Analyst with understanding of complex business systems - ""Cash management"",""core banking""
Understanding of databases (preferably DB2) ability to quickly master the schema and run reasonably complex SQLs Quick learner capable to understand and drive through front-to-back solutions and dive deep as needed
Excellent relationship management, communication, teamwork, and influence skills; ability to operate at senior levels in both written and verbal communications.
Ability to develop full-scale project plans and associated communication documents; including identifying and managing project dependencies and critical path
Ability to proactively manage change in project scope, identify potential issues, and devise contingency
Ability to effectively prioritize and execute tasks in a high-pressure environment Detail oriented, organized, self-motivated, and ability to work independently as well as in a team environment
Proficient with Jira, MS Office applications: Excel, MS Project, Visio, Word, and PowerPoint BTech
RoleBusiness Analyst
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategorySystem Design/Implementation/ERP/CRM
Education
UG :B.Tech/B.E. in Production/Industrial
PG :Any Postgraduate
Key Skills
Relationship managementDb2ConsultingSchemaCash managementVisioMS OfficeJIRABusiness Technical AnalystCore banking"|['Relationship management', 'Db2', 'Consulting', 'Schema', 'Cash management', 'Visio', 'MS Office', 'JIRA', 'Core banking']|Business Analyst|Not Disclosed|1|Any Postgraduate|
87|Less than 10|2 days ago|B.Sc in Chemistry|3 - 8 years|"Job description
Skills:Hands on experience in JS Typescript, React Native React Navigation, Redux Redux Saga, Apollo GraphQL Minimum 3- 8 years of industry experience in mobile programming and mobile hybrid technologies
Translate requirements and implement product requirement to perfection using hybrid mobile programming stacks such as React Native
Should have working knowledge in Git, JIRA, Jenkins CI/CD, Platform: Android iOS Excellent skills in mobile hybrid technology stack using React Native and designing state-less components in React Native
Expert knowledge of Javascript, React Native framework and an excellent understanding of data structures, threading, and performance tuning
Good knowledge of iOS technology stack including Swift and Objective-C with Xcode or Android platform, knowledge of native iOS or Android development, writing testable code and unit tests
Excellent knowledge of RESTful APIs to connect the applications to back-end services Sound Knowledge of latest Architecture trends and Design Patterns along with a strong exposure to Object Oriented Programming concepts
Excellent knowledge of iOS and Android design principles and interface guidelines Working on JS Typescript, React Native React Navigation, Redux Redux Saga, Apollo GraphQL Bachelors in Computer Science or Equivalent
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Mobile
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Chemistry
PG :Post Graduation Not Required
Key Skills
Computer sciencePerformance tuningBackendGITArchitectureManager TechnologyData structuresJIRAObject oriented programmingandroid development"|['Computer science', 'Performance tuning', 'Backend', 'GIT', 'Architecture', 'Data structures', 'JIRA', 'Object oriented programming', 'android development']|React Native Developer|Not Disclosed|1|Post Graduation Not Required|
88|70|2 days ago|B.Sc in Chemistry|3 - 8 years|"Job description
We are looking for a Python Developer to build functional and efficient server-side applications.
Senior Python Developer responsibilities include participating in all phases of the software development lifecycle and coaching junior developers. If you re a seasoned developer with a love for back-end technologies, we d like to meet you.
Your ultimate goal is to create high-quality products that meet customer needs.
Help design and implement functional requirements Build efficient back-end features in Python Integrate front-end components into applications
Manage testing and bug fixes Prepare technical documentation
Collaborate with UX/UI designers to implement design into the code Coach junior team members Implement software enhancements and suggest improvements
Solid experience as Python Developer Experience with Python frameworks (e.g. Django, Flask, Bottle) Familiarity with Amazon Web Services (AWS) and REST API
Understanding of databases and SQL Knowledge of JavaScript , the AngularJS framework or any experience on Data modelling would be a plus
Attention to detail Leadership skills BSc in Computer Science, Engineering or relevant field
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Chemistry
PG :Post Graduation Not Required
Key Skills
Computer scienceFront endWeb servicesData modelingDjangoJavascriptSoftware development life cycleSQLPythonTechnical documentation"|['Computer science', 'Front end', 'Web services', 'Data modeling', 'Django', 'Javascript', 'Software development life cycle', 'SQL', 'Python', 'Technical documentation']|Python Developer|Not Disclosed|1|Post Graduation Not Required|
89|Less than 10|2 days ago|B.Sc in Chemistry|3 - 6 years|"Job description
Skills: Good knowledge of Ember JS, HTML5 and CSS with a deep understanding of the languagefeatures of JavaScript, including DOM manipulation and the JavaScript object model Experience in product role out on Web or Desktop or Mobile platforms
Thorough understanding of Ember.JS and its core principles . Well versed with QUnit test framework for unit testing Experience with modern front-end build pipelines and tools such as Babel, Webpack, NPM, etc.
Familiarity with other modern tech stack, such as React JS, NodeJS, VueJS, ExpressJS andassociated ecosystems Solid understanding of MVC and stateless APIs building RESTful APIs
Familiarity with code versioning tools such as Git Agile Scrum based Development Ability to understand business requirements and translate them into technical requirements
Ability to drive Solutions and innovation with a flair for Leadership. Good skills on Communication Presentation A knack for benchmarking and optimization
Description
The primary role of this position will be to work as a technical specialist in developing rich Web/Desktopapplications for a highly accessed and commercial digital content platform based on a high-performance
Consumer Electronics device. We are looking for engineers with Application development experience inEmber.JS framework. Your primary focus will be on developing application components andimplementing them following well-known development workflows. You will ensure that thesecomponents and the overall application are robust and easy to maintain.
You will provide deep technicalsupport and address complex implementation challenges with a small team working on different layersof the infrastructure from concept to realization. Expect a strong commitment to collaborative problemsolving, sophisticated design, and quality product development.
Responsibilities
Take individual responsibility for technical aspects of the application development fromconceptualization, requirements definition and design through coding, debugging, testing andfinal release.
Design and Develop new user-facing features using Web technologies, build re-usablecomponents and application frameworks/libraries. Build fast prototypes and perform experimentation to arrive at right solution approaches.
Work closely within a tight knit team of experienced engineers to produce high-quality softwareproducts on a daring schedule. Demonstrate professional engineering practices including alignment to coding standards,producing design documentation, and supporting integration.
Translating design and wireframes into high quality code, with an eye for performance onspecific target devices. Support estimates, schedules, issues, and dependencies related to this development
Bachelors in Computer Science or Equivalent
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Sc in Chemistry
PG :Post Graduation Not Required
Key Skills
Computer scienceFront endDOMGITCodingDebuggingApplication developmentMVCUnit testingTechnical support"|['Computer science', 'Front end', 'DOM', 'GIT', 'Coding', 'Debugging', 'Application development', 'MVC', 'Unit testing', 'Technical support']|Sr Tech Specialist Web/Desktop Application Development|Not Disclosed|1|Post Graduation Not Required|
90|Less than 10|2 days ago|Any Graduate|5 - 7 years|"Job description
Looking For - AWS cloud native development who will help Build large scale distributed systemsAWS certified developers with 5-6 yrs experience in Configuring Landing Zone, Migrating Apps, Cloud Native Development
Description
Knowledge in core Cloud (AWS) services, architecture, uses and best practices
Proficient in developing, deploying and trouble shooting cloud based applications
Knowledge in Cloud (AWS) security and scalability
About 5 years experience in Cloud (AWS)Previous exposure to large-scale systems design
Ability to troubleshoot complex issues
Experience with building or maintaining cloud-native applications
Experince in Migrating Apps
Proficiency writing code for serverless applicationsAbility to use or interact with Cloud (AWS) services
In-depth knowledge of at least one high-level programming language
Ability to use the Cloud (AWS) service APIs, Cloud (AWS) CLI, and SDKs to write applications
Ability to identify key features of Cloud (AWS) services
Can act as a technical advisor for Cloud (AWS) related issue/tasks
Able to architect solutions for Cloud (AWS) - AWS JD
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Other
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
ArchitectArchitectureScalabilityTechnical AdvisorCloudProgrammingDeploymentTroubleshootingDistribution systemAWS"|['Architect', 'Architecture', 'Scalability', 'Cloud', 'Programming', 'Deployment', 'Troubleshooting', 'Distribution system', 'AWS']|AWS- Cloud Native Development|Not Disclosed|1|Post Graduation Not Required|
91|Less than 10|2 days ago|B.Tech/B.E. in Production/Industrial|4 - 8 years|"Job description
Computer Science fundamentals in object-oriented design, data structures, algorithms, problem solving, and complexity analysis
Must have hands on experience on Spring hibernate.
Knowledge of professional software engineering practices. Understanding of full software development life cycle, including coding standards, code reviews.
Strong technical Design and Development skills
Ability to work effectively under pressure in a dynamic environment.
Agility to switch across multiple teams/ products/ applications and perform
Experience in translating requirements into technical design specifications and documentation, as well as executing development projects from conception to delivery
Excellent verbal and written communication skills
BE/BTech/ME/MTech/MSc. IT/MCA
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :MCA in Computers, M.Tech in Electronics/Telecommunication, MS/M.Sc(Science) in Chemistry
Key Skills
Computer scienceObject oriented designProject developmentHibernateTranslationCodingTechnical designSoftware development life cycleData structuresSpring"|['Computer science', 'Object oriented design', 'Project development', 'Hibernate', 'Translation', 'Coding', 'Technical design', 'Software development life cycle', 'Data structures', 'Spring']|Java Developer|Not Disclosed|1|MCA in Computers, M.Tech in Electronics/Telecommunication, MS/M.Sc(Science) in Chemistry|
92|24|2 days ago|Any Graduate|3 - 6 years|"Job description
1. Android Development - using any Framework
2. Exposure to MXV Architecture
3. SDK Integration 1. Android Development - using any Framework 2. Exposure to MXV Architecture 3. SDK Integration
4. Test Strategy adopted - Unit UI Test Cases - approach of writing test cases
5. Automation done in app development, continuous integration deployment
6. Knowledge of GIT Usage
7. DexGuard integration - Security Aspect Understanding
8. Screen Design experience for Phone iPads using AutoLayout
9. Participate in load testing conducted on the final product and fix problems encountered.
10. Change code to fix reported customer problems after trouble shooting, get the fix reviewed and complete selective regression testing.
11. Participate in the development, release, support enhancement activity through multiple release cycles and multiple products
12. Proactively seek feedback/reviews on self-development, learning, developed code.Responsible for completing the assigned task in all aspects by proactively seeking reviews, updating status to supervisors.
13. Ensure the task assigned is understood in all respects and communicate effectively and raise necessary alarms to reporting leads if anything is not understood or no progress is possible.
Job Purpose
1. Write, test, debug integrate code; install, test support code delivered to customers ; help internal validation and technical writing teams.
2. Optimism Ability to Work with ambiguity Attention to Detail Teamwork Strive for Excellence Effective Communication
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
continuous integrationAutomationGITLoad testingTest strategyTechnical writingRegression testingTest casesSDK"|['continuous integration', 'Automation', 'GIT', 'Load testing', 'Test strategy', 'Technical writing', 'Regression testing', 'Test cases', 'SDK']|Android Developer|Not Disclosed|1|Post Graduation Not Required|
93|45|2 days ago|Any Graduate|2 - 6 years|"Job description
looking for 3-6 years of overall experience in C developer Technology: C , VC , MFC, COM/DCom, Multi-Threading, Database, Windows.
Secondary Skills: Socket Programming /Networking, .Net, C# (preferred) Design, build, and maintain efficient, reusable, and reliable C , VCcode.Implement performance and quality modules.
Identify bottlenecks and bugs, and devise solutions to these problems.
Help maintain code quality, organization, and automatization.
Minimum of 5 years of experience in software development
Good hands experience on C , VC , MFC
Good windows system and scripting knowledge ( like Power shell ) would be a big plus
Good interpersonal and communication skills..
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Socket programmingDCOMMultithreadingNetworkingPowershellManager TechnologyDatabaseWindowsMFCScripting"|['Socket programming', 'DCOM', 'Multithreading', 'Networking', 'Powershell', 'Database', 'Windows', 'MFC', 'Scripting']|C developer|Not Disclosed|1|Post Graduation Not Required|
94|Less than 10|2 days ago|B.Tech/B.E. in Production/Industrial|7 - 12 years|"Job description
Roles Responsibilities
Have 12 or more years of experience as a software engineer- Have deep experience with Java and distributed systems- Masters Degree in Computer Science.
Extensive experience in software development and project management.- Solid understanding of a variety of programming tools and development platforms.
Excellent organizational and leadership abilities.- Highly analytical mindset, with an ability to see both the big picture and the details.
Strong communication and presentation skills. Overall not limited to technology.
Have deeper understanding of Java stack with broader understand of various other technologies available.
Excellent cloud knowledge- Hands on experience and willingness to do handson coding on the applications, develop frameworks and work with the team to deliver end to end features
Collaborating with various stakeholders to determine software requirements.- Creating high-level product specifications and design documents.
Providing the development team with architectural blueprints to follow.
Guiding and assisting the development team throughout the process.- Troubleshooting and resolving issues with coding or design.- Ensuring that you and the team adhere to development schedules and deadlines.
You work comfortably with people in different time zones- You have self-driven determination to complete tasks
You work well with teams and help those around you improve
BE, B.Tech, M.Tech, MCA
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Production/Industrial
PG :M.Tech in Electronics/Telecommunication, Any Postgraduate, MCA in Computers
Key Skills
Computer scienceArchitectureCodingProject managementAnalyticalProgrammingManager TechnologyJava ArchitectTroubleshootingDistribution system"|['Computer science', 'Architecture', 'Coding', 'Project management', 'Analytical', 'Programming', 'Troubleshooting', 'Distribution system']|Java Architect|Not Disclosed|1|M.Tech in Electronics/Telecommunication, Any Postgraduate, MCA in Computers|
