|Job Applicants:|Openings:|PG :|Posted:|UG :|experience|job_desc|key_skills|position|salary|Doctorate :
20|14|1|MCA in Computers, Post Graduation Not Required|30+ days ago|B.Tech/B.E. in Computers|5 - 10 years|"Job description
SAP S/ 4 HANA Solution Architect In ERP Practice
Current Openings | RheinBrcke IT Consulting
SAP S/ 4 HANA Solution Architect Deploys flexible and agile testing processes aligned to the unique needs of your organization.
SAP S/ 4 HANA Solution Architect In ERP Practice
Purpose of the Role
Responsibilities
Qualifications
Minimum of 5 years of architecting HANA analytical and reporting solutions


In depth knowledge and experience of deploying S/ 4 HANA solutions and designing/ architecting solutions


Experience in developing solution infrastructure roadmaps and providing IT architectural guidance to top accounts on enterprise architecture
Minimum of 3 years of functional experience in Manufacturing or Finance
Minimum of 3 years of client assessment and roadmap experience


Experience in analysing, designing, and/ or developing best practice business changes through technology solutions
Candidate must be prepared for frequent
The RheinBrcke Advantage
We offer you great opportunities within a dynamically growing company. You will elaborate and deliver best practice solutions and will be able to further develop your solution design, implementation and project management skills. At RheinBrcke you will discover a truly global culture, highly dedicated and motivated colleagues, a cooperative work environment and interesting training opportunities.
If you are committed to taking over responsibility and mastering challenges in your daily work. We are looking forward to your application. Click here to apply:
Thanks for your intrest. Our team will communicate you. Invalid attempt! Please try again. Please fill in your details.
Select Job Title Enter Your Name Enter Your Email Address Enter Valid Email Address Enter Your Mobile Number Enter Valid Mobile Number Choose Your CV Thank you for contacting RheinBrcke. We will get back to you soon.
Select the Services Enter Your Name Enter Your Email Address Enter Valid Email Address Enter Your Mobile Number Enter Valid Phone Number Enter Your Messag
RoleTechnical Architect
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :MCA in Computers, Post Graduation Not Required
Key Skills
dedicatederpproject managementsapcvanalyticalsolution architectenterprise architecturehanaemail"|['dedicated', 'erp', 'project management', 'sap', 'cv', 'analytical', 'solution architect', 'enterprise architecture', 'hana', 'email']|Solution Architect|Not Disclosed|
21|Less than 10|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description
Designation: Sales Consultant
RoleSales Executive/Officer
Industry TypeIT Services & Consulting
Functional AreaSales, Retail, Business Development
Employment TypeFull Time, Permanent
Role CategoryRetail Sales
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
marketing ExecutiveSalesSales Executive"|['marketing Executive', 'Sales', 'Sales Executive']|Sales Consultant|Not Disclosed|
22|50|1|Post Graduation Not Required|30+ days ago|Diploma in Any Specialization, B.Tech/B.E. in Any Specialization|10 - 15 years|"Job description
Qualification : Diploma/B.Tech (Civil/Structural/Mechanical)
Experience : 10+ years of experience
Job Description: CAD Project Execution, Team & Client Management
RoleTeam Lead/Technical Lead
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Diploma in Any Specialization, B.Tech/B.E. in Any Specialization
PG :Post Graduation Not Required
Key Skills
CivilCADMechanicalTeam LeaderClient managementProject execution"|['Civil', 'CAD', 'Mechanical', 'Team Leader', 'Client management', 'Project execution']|CAD Team Lead|Not Disclosed|
23|54|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 5 years|"Job description

Job Description
Must have a sound knowledge of data structures, algorithms, and object-oriented programming in C.
Must be familiar with databases such as MySQL and Redis.
Knowledge in Queuing servers like Kafka is an added advantage.
Basic understanding of trading platforms is an added advantage.
Should be proficient in implementing microservices architecture.
Should possess a strong sense of debugging codes.
Must be a strong team player.
RoleSoftware Developer
Industry TypeBPO / Call Centre
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
C++ArchitectureMySQLDebuggingData structuresObject oriented programmingmicroservices"|['C++', 'Architecture', 'MySQL', 'Debugging', 'Data structures', 'Object oriented programming', 'microservices']|C + + Lead developer|Not Disclosed|
24|25|1|Post Graduation Not Required|30+ days ago|B.Arch in Architecture, Any Graduate, BCA in Computers, B.Sc in Chemistry, B.B.A/ B.M.S in Management, B.A, LLB in Law|3 - 8 years|"Job description


Job Description:

•Experienced in Javascript, JQuery coding and writing programs.

•Exposure in Angular JS, Node JS etc.

•Good in HTML, User Interface.

•Worked in DotNet environment.

Educational Qualifications

•Minimum a Bachelor s Degree or equivalent.

Experience required

•3 Years of relevant experience.

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Arch in Architecture, Any Graduate, BCA in Computers, B.Sc in Chemistry, B.B.A/ B.M.S in Management, B.A, LLB in Law
PG :Post Graduation Not Required
Key Skills
jQueryCodingJavascript.NetHTML"|['jQuery', 'Coding', 'Javascript', '.Net', 'HTML']|Javascript / Jquery Developer|Not Disclosed|
25|134|1|Post Graduation Not Required|30+ days ago|Any Graduate|1 - 3 years|"Job description


Job Description:

•Hands on experience in HTML5, CSS3, Responsive design.

•Knowledge in javascript, jquiry etc.

•Good knowledge in Photoshop, flash, illustrator etc.

•Good communication skills.

Job Requirement

•Refer to as above.

Educational Qualifications

•Minimum a Bachelor s Degree or equivalent.

Experience required

•1-3 Years of relevant experience.

RoleGraphic/Web Designer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
Web technologiesIllustratorhtml5JavascriptHTMLPhotoshopCSS3"|['Web technologies', 'Illustrator', 'html5', 'Javascript', 'HTML', 'Photoshop', 'CSS3']|HTML / Web designer|Not Disclosed|
26|87|1|Post Graduation Not Required|30+ days ago|Any Graduate|5 - 10 years|"Job description
•Hands on experience in Dot Net development, programming, coding.

•Good exposure to ASP. Net with C# and good database fundamentals.

•Should have good knowledge on OOPS, programming practices.

•Coordinate with development team of senior developers on the domain of Marketing Automation.

•Ready to work on Night shift (one week day, one week night).
RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
c#developmentdatabaseCCodingDatabase FundamentalsOOPSProgrammingASP.Net.Netnetmarketing automation"|['c#', 'development', 'database', 'C', 'Coding', 'OOPS', 'Programming', 'ASP.Net', '.Net', 'net', 'marketing automation']|Dot Net Programmer|Not Disclosed|
27|31|1|Post Graduation Not Required|30+ days ago|Any Graduate|2 - 7 years|"Job description


• Job Description

•Visualize and Design graphics for websites based on client 's requisite

•Create Flash Animations

•Design Logos, Backgrounds, Menus and Icons

•Design Website Templates

Desired Profile:

•Should be a Team Player, Innovative and Imaginative

•Understanding of Photoshop, Coral Draw & Macromedia Flash.

•Understanding of the Website Industry.

•Interpersonal, Networking and Analytical skills (trouble shooting).

RoleGraphic Designer
Industry TypeIT Services & Consulting
Functional AreaDesign, Creative, User Experience
Employment TypeFull Time, Permanent
Role CategoryCreative
Education
UG :Any Graduate
PG :Post Graduation Not Required
Key Skills
GraphicsAnalytical skillsNetworkingMacromedia FlashCorel DrawPhotoshopTroubleshootingBusiness Executive"|['Graphics', 'Analytical skills', 'Networking', 'Macromedia Flash', 'Corel Draw', 'Photoshop', 'Troubleshooting', 'Business Executive']|Graphic Designer|Not Disclosed|
28|22|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|2 - 7 years|"Job description


Expert in OO design and programming skills in Objective-C.

Exp in xcode , iOS SDK (UIKit , Cocoa Touch , Core Data , Core Location , etc) , SQLite Database.

Experience of accessing data as JSON / XML using REST API.

Good understanding of development environment , testing and App / play store publishing.

Solid exposure to object oriented design patterns and multi-threading.

Exp using social media APIs.

Ensure the performance , quality , and responsiveness of applications.

Collaborate with a team to define , design , and ship new features.

Identify and correct bottlenecks and fix bugs.

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
Object oriented designrestdevelopmentSocial mediatestingJSONIOSxcodecocoaqualityPublishingMultithreadingXMLSQLitedesignDatabaseSDKprogramming"|['Object oriented design', 'rest', 'development', 'Social media', 'testing', 'JSON', 'IOS', 'xcode', 'cocoa', 'quality', 'Publishing', 'Multithreading', 'XML', 'SQLite', 'design', 'Database', 'SDK', 'programming']|iOS DEVELOPER|Not Disclosed|
29|57|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|2 - 7 years|"Job description


Translate designs and wireframes into high quality code.

Design , build , and maintain high performance , reusable , and reliable Java code

Ensure the best possible performance , quality , and responsiveness of the application

Identify and fix bugs

Experience in development of native android apps.

Experience with RESTful APIs , 3rd party libraries and JSON responses.

of android design principals

Good OOP concepts and experience in java programming language.

Knowledge of Android SDK with familiarity with following concepts -

A basic understanding of layouts and views

Activities and their lifecycle

Working with different screen sizes

Getting data from the web

Storing data

Collection views (like ListViews) and Adapters (default and custom)

Published app on play store is an advantage.

RoleSoftware Developer
Industry TypeIT Services & Consulting
Functional AreaIT Software - Application Programming, Maintenance
Employment TypeFull Time, Permanent
Role CategoryProgramming & Design
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
BasicoopdevelopmentWeb technologiesjavadesignandroidProgrammingJSONAndroid SDKsdkquality"|['Basic', 'oop', 'development', 'Web technologies', 'java', 'design', 'android', 'Programming', 'JSON', 'Android SDK', 'sdk', 'quality']|ANDROID DEVELOPER|Not Disclosed|
30|85|1|M.Tech in Computers|30+ days ago|B.Tech/B.E. in Computers|1 - 3 years|"Job description


Job Description

Responsible for improving a company s organic search results. Creates and launches SEO campaigns , identifies areas of improvement , runs PPC campaigns , and attempts to improve the clients sites rankings in major search engines.

Role and Responsibilities

Perform keyword research in coordination with client business objectives to optimize existing content and uncover new opportunities.

Prepare detailed strategy reports.

Identify the least expensive but most powerful and profitable keywords for client sites.

Administer search engine programs (XML sitemaps , shopping feeds , webmaster tools) for purposes of diagnostic reporting on client projects.

Help to create and support marketing content to socialize and use for social media purposes (e.g. customer videos briefs , customer case studies , blog posts , posts from analysts and customers).

Implement link building campaigns in coordination with client SEO goals.

Ensure websites are filled with optimal keywords.

Write original , powerful SEO content for blogs and websites.

Create advanced SEO strategies.

Evaluate product offering , traffic , landing page quality , content , design , security , payment options , shipping options , demographics of prospective customers when determining keywords and campaigns.

Skills Required

Website & keyword analysis , SEO Strategy , On page & Off Page optimization , Google Analytics , Google Webmaster , SEM rush , Link Building , Sitemap creation &Robo.txt , Image optimization , Internal linking , URL Mapping , WordPress , Joomla , Durpal , e commerce CMS , Social media optimization , keyword Research , Content tuning , Reporting , Article submission , Blogs submission. Excellent analytical , organizational , project management and time management skills. Should manage & work as a Team

RoleWebmaster
Industry TypeBPO / Call Centre
Functional AreaIT Software - eCommerce, Internet Technologies
Employment TypeFull Time, Permanent
Role CategoryAdmin/Maintenance/Security/Datawarehousing
Education
UG :B.Tech/B.E. in Computers
PG :M.Tech in Computers
Key Skills
PPCGoogle AnalyticsXMLProject managementWordpressCMSSEMLink buildingSEOJoomla"|['PPC', 'Google Analytics', 'XML', 'Project management', 'Wordpress', 'CMS', 'SEM', 'Link building', 'SEO', 'Joomla']|SEO Analyst|Not Disclosed|
